Fund,Function,Object,Program,JobClass,Part II,PartII-Total,Part III,Part IV,Part X 1  to 4,Part X 5 to 8,Part X 9 to 13,Part XI,Part XII line 1,Part XII line 2,Part XII line 3,Part XII line 4,Part XII line 5,Part XIII line 1,Part XIII line 2-8,AE3,Part XIII line 10-16,Part XIII Line 18,Part XIII Line 19-25,Part XIII Line 26-27,Part XIII Line 28-29,Part VI
24115,2100,52313,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52314,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52314,0,1318,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52314,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52315,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52315,0,1318,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52315,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52500,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52500,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52710,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52710,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52720,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52720,0,1218,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2100,52720,2000,1211,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,52720,2000,1312,V12,E17,,,Z34,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,53212,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,53213,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,53214,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,53218,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,53219,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,55915,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,56113,2000,0,,E17,,,,,V02,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,56118,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2100,56119,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24115,2300,53713,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24115,2400,51100,0,1211,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24115,2400,51300,0,1211,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24115,2400,52111,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52111,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52112,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52112,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52210,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52210,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52220,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52220,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52311,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52311,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52312,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52312,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52313,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52313,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52314,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52314,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52315,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52500,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52500,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52720,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52720,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52730,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24115,2400,52730,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,1000,56118,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24118,2300,53713,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24118,3100,51100,0,1113,V29,E11,,,Z32,,,CE2,,,,,,,,,,,,,,
24118,3100,51100,0,1612,V29,E11,,,Z32,,,CE2,,,,,,,,,,,,,,
24118,3100,51100,0,1617,V29,E11,,,Z32,,,CE2,,,,,,,,,,,,,,
24118,3100,51300,0,1617,V29,E11,,,Z32,,,CE2,,,,,,,,,,,,,,
24118,3100,52111,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52112,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52210,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52220,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52311,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52312,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52313,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52314,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52315,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,52720,0,0,V30,E11,,,Z34,,,CE2,,,,,,,,,,,,,,
24118,3100,55915,0,0,,E11,,,,,,CE2,,,,,,,,,,,,,,
24118,3100,56116,0,0,,E11,,,,,,CE2,,,,,,,,,,,,,,
24118,3100,56117,0,0,,E11,,,,,,CE2,,,,,,,,,,,,,,
24118,3100,56118,0,0,,E11,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,51100,1010,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51100,4020,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51200,1010,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,0,1416,Z33,E13,,,Z32,Z35,,CE2,,,,,,,,,,,,,,
24119,1000,51300,1010,1411,Z33,E13,,,Z32,Z35,,CE2,,,,,,,,,,,,,,
24119,1000,51300,1010,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,1010,1713,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,4020,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,9000,1411,Z33,E13,,,Z32,Z38,,CE2,,,,,,,,,,,,,,
24119,1000,51300,9000,1621,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,9000,1622,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,51300,9000,1711,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,1000,52111,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52111,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52111,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52112,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52112,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52112,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52210,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52210,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52210,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52220,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52220,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52220,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52311,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52311,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52311,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52312,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52312,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52312,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52313,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52313,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52314,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52314,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52314,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52315,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52315,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52500,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52500,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52710,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52710,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52720,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52720,1010,1411,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,52720,1010,1621,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,1000,53330,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,53330,9000,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,53711,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,53711,9000,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,55817,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,55915,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,55915,9000,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,56113,1010,0,,E13,,,,,V02,CE2,,,,,,,,,,,,,,
24119,1000,56113,4020,0,,E13,,,,,V02,CE2,,,,,,,,,,,,,,
24119,1000,56118,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,56118,2000,0,,E13,,,,,,CE2,SE1,SE2,,,,,,,,,,,,
24119,1000,56118,9000,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,56119,1010,0,,E13,,,,,,CE2,,,,,,,,,,,,,,
24119,1000,57331,1010,0,,,K09,,,,,,,,,,,,,,,,,,,
24119,1000,57331,9000,0,,,K09,,,,,,,,,,,,,,,,,,,
24119,2100,51100,0,1211,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51100,0,1511,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51200,0,1211,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51200,0,1217,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51200,0,1511,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51300,0,1211,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51300,0,1217,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,51300,0,1613,V11,E17,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2100,52111,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52111,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52111,0,1217,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52111,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52112,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52112,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52112,0,1217,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52112,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52210,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52210,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52210,0,1217,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52210,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52210,0,1613,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52220,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52220,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52220,0,1217,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52220,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52220,0,1613,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52311,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52312,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52312,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52312,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52313,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52314,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52315,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52500,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52500,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52500,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52710,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52710,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52710,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52720,0,0,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52720,0,1211,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,52720,0,1511,V12,E17,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2100,53330,0,0,,E17,,,,,,CE2,,,,,,,,,,,,,,
24119,2100,55915,0,0,,E17,,,,,,CE2,,,,,,,,,,,,,,
24119,2100,56113,0,0,,E17,,,,,V02,CE2,,,,,,,,,,,,,,
24119,2100,56118,0,0,,E17,,,,,,CE2,,,,,,,,,,,,,,
24119,2200,51100,0,1217,V13,E07,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2200,52111,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52112,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52210,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52220,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52311,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52312,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52313,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52314,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52315,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52710,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,52720,0,0,V14,E07,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2200,53330,0,0,,E07,,,,,,CE2,,,,,,,,,,,,,,
24119,2200,55915,0,0,,E07,,,,,,CE2,,,,,,,,,,,,,,
24119,2300,53330,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24119,2300,53411,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24119,2300,53713,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24119,2300,55915,0,0,,E08,,,,,,CE2,,,,,,,,,,,,,,
24119,2400,51100,0,1211,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,51200,0,1217,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,51200,0,1511,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,51300,0,1112,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,51300,0,1211,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,51300,0,1217,V17,E09,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2400,52111,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52111,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52112,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52112,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52210,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52210,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52220,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52220,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52311,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52311,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52312,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52312,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52313,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52313,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52314,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52314,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52315,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52315,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52500,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52710,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52710,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52720,0,0,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,52720,0,1211,V18,E09,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2400,55915,0,0,,E09,,,,,,CE2,,,,,,,,,,,,,,
24119,2400,56113,0,0,,E09,,,,,V02,CE2,,,,,,,,,,,,,,
24119,2400,56118,0,0,,E09,,,,,,CE2,,,,,,,,,,,,,,
24119,2500,51100,0,1220,V37,V90,,,Z32,,,CE2,,,,,,,,,,,,,,
24119,2500,52111,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52111,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52112,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52112,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52210,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52210,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52220,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52220,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52311,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52311,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52312,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52312,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52313,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52313,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52314,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52314,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52710,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52720,0,0,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,52720,0,1220,V38,V90,,,Z34,,,CE2,,,,,,,,,,,,,,
24119,2500,55400,0,0,,V90,,,,,,CE2,,,,,,,,,,,,,,
24119,2500,55915,0,0,,V90,,,,,,CE2,,,,,,,,,,,,,,
24119,2500,56113,0,0,,V90,,,,,V02,CE2,,,,,,,,,,,,,,
24119,2500,56118,0,0,,V90,,,,,,CE2,,,,,,,,,,,,,,
24119,3300,56118,0,0,,V70,,,,,,,,,,,,,,,,,,,,
24120,1000,51100,1010,1414,Z33,E13,,,Z32,Z35,,CE2,,,,,,,,,,,,,,
24120,1000,51100,1010,1711,Z33,E13,,,Z32,,,CE2,,,,,,,,,,,,,,
24120,1000,51100,2000,1412,Z33,E13,,,Z32,Z36,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,51100,2000,1712,Z33,E13,,,Z32,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52111,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52111,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52111,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52112,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52112,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52112,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52210,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52210,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52210,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52220,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52220,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52220,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52311,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52311,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52311,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52312,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52312,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52312,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52313,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52313,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52313,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52314,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52314,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52314,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52315,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52315,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52315,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52500,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52500,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52500,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,1000,52720,0,0,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52720,1010,1711,V10,E13,,,Z34,,,CE2,,,,,,,,,,,,,,
24120,1000,52720,2000,1712,V10,E13,,,Z34,,,CE2,SE1,SE2,,,,,,,,,,,,
24120,2100,53212,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24120,2100,53213,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24120,2100,53214,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24120,2100,53215,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24120,2100,53218,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24120,2500,55912,0,0,,,,,,,,,,,,,,,,,,,,,,
24123,1000,56113,2000,0,,E13,,,,,V02,CE2,SE1,SE2,,,,,,,,,,,,
24123,1000,56118,2000,0,,E13,,,,,,CE2,SE1,SE2,,,,,,,,,,,,
24123,1000,56119,2000,0,,E13,,,,,,CE2,SE1,SE2,,,,,,,,,,,,
24123,1000,57331,2000,0,,,K09,,,,,,,,,,,,,,,,,,,
24123,2100,53330,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24123,2100,54630,2000,0,,E17,,,,,V02,CE2,SE1,,SE3,,,,,,,,,,,
24123,2100,55915,2000,0,,E17,,,,,,CE2,SE1,,SE3,,,,,,,,,,,
24123,2100,56113,2000,0,,E17,,,,,V02,CE2,SE1,,SE3,,,,,,,,,,,
